Time,Date,Hour,Day_of_Week,Road_Name,Vehicle_Count,Traffic_Density,Congestion_Level,Avg_Speed_kmh,Pollution_Index
2024-04-26 01:00:00,2024-04-26,1,Friday,MG Road,40,0.08,Low,59.6,68.6
2024-04-26 01:00:00,2024-04-26,1,Friday,Brigade Road,37,0.11,Low,57.9,65.7
2024-04-26 01:00:00,2024-04-26,1,Friday,Outer Ring Road,23,0.11,Low,57.7,56.1
2024-04-26 01:00:00,2024-04-26,1,Friday,Hosur Road,10,0.09,Low,52.0,59.9
2024-04-26 01:00:00,2024-04-26,1,Friday,Bannerghatta Road,21,0.1,Low,55.2,68.6
2024-04-26 01:00:00,2024-04-26,1,Friday,Old Airport Road,4,0.1,Low,56.3,24.7
2024-04-26 01:00:00,2024-04-26,1,Friday,Whitefield Road,39,0.12,Low,55.1,56.5
2024-04-26 01:00:00,2024-04-26,1,Friday,Electronic City Road,53,0.06,Low,60.1,81.3
2024-04-26 02:00:00,2024-04-26,2,Friday,MG Road,39,0.09,Low,54.1,56.7
2024-04-26 02:00:00,2024-04-26,2,Friday,Brigade Road,9,0.13,Low,55.5,27.8
2024-04-26 02:00:00,2024-04-26,2,Friday,Outer Ring Road,11,0.05,Low,53.9,49.1
2024-04-26 02:00:00,2024-04-26,2,Friday,Hosur Road,31,0.1,Low,57.8,76.6
2024-04-26 02:00:00,2024-04-26,2,Friday,Bannerghatta Road,30,0.11,Low,54.1,54.7
2024-04-26 02:00:00,2024-04-26,2,Friday,Old Airport Road,30,0.1,Low,50.0,81.0
2024-04-26 02:00:00,2024-04-26,2,Friday,Whitefield Road,48,0.12,Low,54.9,92.1
2024-04-26 02:00:00,2024-04-26,2,Friday,Electronic City Road,16,0.05,Low,56.3,56.4
2024-04-26 03:00:00,2024-04-26,3,Friday,MG Road,22,0.13,Low,55.9,61.5
2024-04-26 03:00:00,2024-04-26,3,Friday,Brigade Road,25,0.04,Low,60.4,57.5
2024-04-26 03:00:00,2024-04-26,3,Friday,Outer Ring Road,22,0.04,Low,62.4,47.9
2024-04-26 03:00:00,2024-04-26,3,Friday,Hosur Road,24,0.03,Low,54.8,61.1
2024-04-26 03:00:00,2024-04-26,3,Friday,Bannerghatta Road,31,0.12,Low,54.4,81.2
2024-04-26 03:00:00,2024-04-26,3,Friday,Old Airport Road,31,0.1,Low,58.3,53.9
2024-04-26 03:00:00,2024-04-26,3,Friday,Whitefield Road,1,0.02,Low,55.6,38.8
2024-04-26 03:00:00,2024-04-26,3,Friday,Electronic City Road,14,0.04,Low,60.8,70.1
2024-04-26 04:00:00,2024-04-26,4,Friday,MG Road,30,0.14,Low,48.3,79.6
2024-04-26 04:00:00,2024-04-26,4,Friday,Brigade Road,22,0.06,Low,58.9,65.4
2024-04-26 04:00:00,2024-04-26,4,Friday,Outer Ring Road,18,0.13,Low,52.5,70.8
2024-04-26 04:00:00,2024-04-26,4,Friday,Hosur Road,20,0.05,Low,58.4,62.0
2024-04-26 04:00:00,2024-04-26,4,Friday,Bannerghatta Road,15,0.06,Low,61.1,43.6
2024-04-26 04:00:00,2024-04-26,4,Friday,Old Airport Road,29,0.09,Low,56.6,82.7
2024-04-26 04:00:00,2024-04-26,4,Friday,Whitefield Road,17,0.11,Low,54.2,48.4
2024-04-26 04:00:00,2024-04-26,4,Friday,Electronic City Road,36,0.08,Low,56.2,87.7
2024-04-26 05:00:00,2024-04-26,5,Friday,MG Road,28,0.07,Low,56.0,69.9
2024-04-26 05:00:00,2024-04-26,5,Friday,Brigade Road,29,0.09,Low,51.5,70.3
2024-04-26 05:00:00,2024-04-26,5,Friday,Outer Ring Road,37,0.15,Low,54.6,67.4
2024-04-26 05:00:00,2024-04-26,5,Friday,Hosur Road,11,0.07,Low,51.3,50.5
2024-04-26 05:00:00,2024-04-26,5,Friday,Bannerghatta Road,16,0.07,Low,54.8,33.1
2024-04-26 05:00:00,2024-04-26,5,Friday,Old Airport Road,29,0.06,Low,58.7,70.6
2024-04-26 05:00:00,2024-04-26,5,Friday,Whitefield Road,35,0.14,Low,51.6,85.1
2024-04-26 05:00:00,2024-04-26,5,Friday,Electronic City Road,37,0.06,Low,60.3,63.7
2024-04-26 06:00:00,2024-04-26,6,Friday,MG Road,69,0.2,Low,45.7,75.5
2024-04-26 06:00:00,2024-04-26,6,Friday,Brigade Road,80,0.25,Low,45.2,116.4
2024-04-26 06:00:00,2024-04-26,6,Friday,Outer Ring Road,121,0.26,Low,42.3,119.1
2024-04-26 06:00:00,2024-04-26,6,Friday,Hosur Road,49,0.23,Low,43.8,63.5
2024-04-26 06:00:00,2024-04-26,6,Friday,Bannerghatta Road,50,0.33,Low,37.8,90.8
2024-04-26 06:00:00,2024-04-26,6,Friday,Old Airport Road,72,0.27,Low,38.8,109.7
2024-04-26 06:00:00,2024-04-26,6,Friday,Whitefield Road,112,0.19,Low,47.7,131.0
2024-04-26 06:00:00,2024-04-26,6,Friday,Electronic City Road,77,0.15,Low,54.4,114.4
2024-04-26 07:00:00,2024-04-26,7,Friday,MG Road,115,0.16,Low,49.9,150.3
2024-04-26 07:00:00,2024-04-26,7,Friday,Brigade Road,91,0.19,Low,46.6,130.3
2024-04-26 07:00:00,2024-04-26,7,Friday,Outer Ring Road,74,0.33,Low,41.6,81.6
2024-04-26 07:00:00,2024-04-26,7,Friday,Hosur Road,46,0.31,Low,43.7,78.4
2024-04-26 07:00:00,2024-04-26,7,Friday,Bannerghatta Road,77,0.26,Low,49.2,112.7
2024-04-26 07:00:00,2024-04-26,7,Friday,Old Airport Road,50,0.3,Low,39.7,83.1
2024-04-26 07:00:00,2024-04-26,7,Friday,Whitefield Road,98,0.3,Low,37.7,122.7
2024-04-26 07:00:00,2024-04-26,7,Friday,Electronic City Road,101,0.25,Low,48.8,106.2
2024-04-26 08:00:00,2024-04-26,8,Friday,MG Road,317,0.77,High,14.4,278.0
2024-04-26 08:00:00,2024-04-26,8,Friday,Brigade Road,338,0.79,High,12.9,302.4
2024-04-26 08:00:00,2024-04-26,8,Friday,Outer Ring Road,267,0.81,High,13.9,248.7
2024-04-26 08:00:00,2024-04-26,8,Friday,Hosur Road,341,0.75,High,19.7,293.4
2024-04-26 08:00:00,2024-04-26,8,Friday,Bannerghatta Road,272,0.82,High,15.3,260.5
2024-04-26 08:00:00,2024-04-26,8,Friday,Old Airport Road,182,0.96,Critical,5.7,196.1
2024-04-26 08:00:00,2024-04-26,8,Friday,Whitefield Road,222,0.7,High,13.0,226.3
2024-04-26 08:00:00,2024-04-26,8,Friday,Electronic City Road,302,0.74,High,19.3,295.9
2024-04-26 09:00:00,2024-04-26,9,Friday,MG Road,311,0.99,Critical,5.0,292.8
2024-04-26 09:00:00,2024-04-26,9,Friday,Brigade Road,266,0.77,High,14.9,267.6
2024-04-26 09:00:00,2024-04-26,9,Friday,Outer Ring Road,417,0.72,High,13.3,362.7
2024-04-26 09:00:00,2024-04-26,9,Friday,Hosur Road,360,0.91,Critical,5.1,329.3
2024-04-26 09:00:00,2024-04-26,9,Friday,Bannerghatta Road,298,0.78,High,17.8,262.9
2024-04-26 09:00:00,2024-04-26,9,Friday,Old Airport Road,249,0.67,High,22.2,258.9
2024-04-26 09:00:00,2024-04-26,9,Friday,Whitefield Road,355,0.9,Critical,5.0,324.9
2024-04-26 09:00:00,2024-04-26,9,Friday,Electronic City Road,255,0.94,Critical,6.5,244.8
2024-04-26 10:00:00,2024-04-26,10,Friday,MG Road,363,0.89,Critical,5.0,327.2
2024-04-26 10:00:00,2024-04-26,10,Friday,Brigade Road,299,0.88,Critical,5.0,294.9
2024-04-26 10:00:00,2024-04-26,10,Friday,Outer Ring Road,262,0.91,Critical,7.6,244.7
2024-04-26 10:00:00,2024-04-26,10,Friday,Hosur Road,367,0.91,Critical,5.0,347.1
2024-04-26 10:00:00,2024-04-26,10,Friday,Bannerghatta Road,250,0.97,Critical,5.0,259.3
2024-04-26 10:00:00,2024-04-26,10,Friday,Old Airport Road,219,0.89,Critical,5.6,228.9
2024-04-26 10:00:00,2024-04-26,10,Friday,Whitefield Road,279,0.88,Critical,11.3,246.7
2024-04-26 10:00:00,2024-04-26,10,Friday,Electronic City Road,249,0.99,Critical,5.0,251.1
2024-04-26 11:00:00,2024-04-26,11,Friday,MG Road,124,0.49,Moderate,27.1,150.4
2024-04-26 11:00:00,2024-04-26,11,Friday,Brigade Road,160,0.6,Moderate,24.6,164.6
2024-04-26 11:00:00,2024-04-26,11,Friday,Outer Ring Road,200,0.53,Moderate,32.5,217.1
2024-04-26 11:00:00,2024-04-26,11,Friday,Hosur Road,115,0.39,Moderate,33.8,131.0
2024-04-26 11:00:00,2024-04-26,11,Friday,Bannerghatta Road,145,0.54,Moderate,22.9,142.1
2024-04-26 11:00:00,2024-04-26,11,Friday,Old Airport Road,103,0.42,Moderate,30.4,130.7
2024-04-26 11:00:00,2024-04-26,11,Friday,Whitefield Road,203,0.64,Moderate,24.8,217.3
2024-04-26 11:00:00,2024-04-26,11,Friday,Electronic City Road,215,0.51,Moderate,28.9,218.8
2024-04-26 12:00:00,2024-04-26,12,Friday,MG Road,199,0.43,Moderate,39.0,202.4
2024-04-26 12:00:00,2024-04-26,12,Friday,Brigade Road,222,0.43,Moderate,37.1,214.4
2024-04-26 12:00:00,2024-04-26,12,Friday,Outer Ring Road,176,0.44,Moderate,33.8,200.4
2024-04-26 12:00:00,2024-04-26,12,Friday,Hosur Road,154,0.51,Moderate,32.8,173.2
2024-04-26 12:00:00,2024-04-26,12,Friday,Bannerghatta Road,140,0.5,Moderate,30.8,144.8
2024-04-26 12:00:00,2024-04-26,12,Friday,Old Airport Road,157,0.37,Moderate,35.8,166.0
2024-04-26 12:00:00,2024-04-26,12,Friday,Whitefield Road,190,0.58,Moderate,24.1,188.2
2024-04-26 12:00:00,2024-04-26,12,Friday,Electronic City Road,178,0.41,Moderate,35.9,180.1
2024-04-26 13:00:00,2024-04-26,13,Friday,MG Road,131,0.51,Moderate,34.0,152.2
2024-04-26 13:00:00,2024-04-26,13,Friday,Brigade Road,160,0.37,Moderate,38.7,175.3
2024-04-26 13:00:00,2024-04-26,13,Friday,Outer Ring Road,154,0.38,Moderate,40.1,167.3
2024-04-26 13:00:00,2024-04-26,13,Friday,Hosur Road,168,0.6,Moderate,24.5,186.7
2024-04-26 13:00:00,2024-04-26,13,Friday,Bannerghatta Road,100,0.4,Moderate,37.5,121.6
2024-04-26 13:00:00,2024-04-26,13,Friday,Old Airport Road,163,0.47,Moderate,34.6,154.3
2024-04-26 13:00:00,2024-04-26,13,Friday,Whitefield Road,194,0.39,Moderate,38.1,194.7
2024-04-26 13:00:00,2024-04-26,13,Friday,Electronic City Road,166,0.47,Moderate,27.2,157.5
2024-04-26 14:00:00,2024-04-26,14,Friday,MG Road,176,0.53,Moderate,28.0,166.7
2024-04-26 14:00:00,2024-04-26,14,Friday,Brigade Road,195,0.39,Moderate,37.7,185.2
2024-04-26 14:00:00,2024-04-26,14,Friday,Outer Ring Road,167,0.62,Moderate,24.4,187.6
2024-04-26 14:00:00,2024-04-26,14,Friday,Hosur Road,184,0.44,Moderate,37.8,176.9
2024-04-26 14:00:00,2024-04-26,14,Friday,Bannerghatta Road,125,0.36,Moderate,36.7,140.4
2024-04-26 14:00:00,2024-04-26,14,Friday,Old Airport Road,122,0.61,Moderate,28.4,125.2
2024-04-26 14:00:00,2024-04-26,14,Friday,Whitefield Road,133,0.56,Moderate,29.4,144.1
2024-04-26 14:00:00,2024-04-26,14,Friday,Electronic City Road,203,0.38,Moderate,40.6,208.7
2024-04-26 15:00:00,2024-04-26,15,Friday,MG Road,139,0.38,Moderate,35.6,132.9
2024-04-26 15:00:00,2024-04-26,15,Friday,Brigade Road,213,0.45,Moderate,31.6,216.1
2024-04-26 15:00:00,2024-04-26,15,Friday,Outer Ring Road,214,0.49,Moderate,32.4,220.8
2024-04-26 15:00:00,2024-04-26,15,Friday,Hosur Road,158,0.43,Moderate,31.8,158.8
2024-04-26 15:00:00,2024-04-26,15,Friday,Bannerghatta Road,138,0.51,Moderate,34.1,142.9
2024-04-26 15:00:00,2024-04-26,15,Friday,Old Airport Road,104,0.62,Moderate,24.3,131.3
2024-04-26 15:00:00,2024-04-26,15,Friday,Whitefield Road,199,0.4,Moderate,40.8,210.9
2024-04-26 15:00:00,2024-04-26,15,Friday,Electronic City Road,110,0.41,Moderate,40.3,112.6
2024-04-26 16:00:00,2024-04-26,16,Friday,MG Road,215,0.58,Moderate,26.2,221.7
2024-04-26 16:00:00,2024-04-26,16,Friday,Brigade Road,196,0.54,Moderate,28.8,198.3
2024-04-26 16:00:00,2024-04-26,16,Friday,Outer Ring Road,136,0.42,Moderate,37.8,153.9
2024-04-26 16:00:00,2024-04-26,16,Friday,Hosur Road,136,0.48,Moderate,28.8,167.9
2024-04-26 16:00:00,2024-04-26,16,Friday,Bannerghatta Road,143,0.59,Moderate,28.7,174.0
2024-04-26 16:00:00,2024-04-26,16,Friday,Old Airport Road,172,0.48,Moderate,35.7,190.2
2024-04-26 16:00:00,2024-04-26,16,Friday,Whitefield Road,95,0.48,Moderate,32.3,115.2
2024-04-26 16:00:00,2024-04-26,16,Friday,Electronic City Road,208,0.5,Moderate,33.7,200.6
2024-04-26 17:00:00,2024-04-26,17,Friday,MG Road,394,0.78,High,14.2,363.3
2024-04-26 17:00:00,2024-04-26,17,Friday,Brigade Road,268,0.88,Critical,5.0,250.1
2024-04-26 17:00:00,2024-04-26,17,Friday,Outer Ring Road,448,0.92,Critical,6.9,383.9
2024-04-26 17:00:00,2024-04-26,17,Friday,Hosur Road,223,0.77,High,18.0,224.9
2024-04-26 17:00:00,2024-04-26,17,Friday,Bannerghatta Road,341,0.71,High,14.7,304.8
2024-04-26 17:00:00,2024-04-26,17,Friday,Old Airport Road,263,0.95,Critical,5.0,244.3
2024-04-26 17:00:00,2024-04-26,17,Friday,Whitefield Road,289,0.84,High,8.9,266.8
2024-04-26 17:00:00,2024-04-26,17,Friday,Electronic City Road,357,0.97,Critical,5.0,321.0
2024-04-26 18:00:00,2024-04-26,18,Friday,MG Road,392,0.9,Critical,5.0,338.5
2024-04-26 18:00:00,2024-04-26,18,Friday,Brigade Road,433,0.85,Critical,6.8,369.7
2024-04-26 18:00:00,2024-04-26,18,Friday,Outer Ring Road,484,0.82,High,6.9,409.7
2024-04-26 18:00:00,2024-04-26,18,Friday,Hosur Road,193,0.77,High,17.8,177.5
2024-04-26 18:00:00,2024-04-26,18,Friday,Bannerghatta Road,358,0.68,High,19.7,332.2
2024-04-26 18:00:00,2024-04-26,18,Friday,Old Airport Road,233,0.96,Critical,5.0,236.9
2024-04-26 18:00:00,2024-04-26,18,Friday,Whitefield Road,289,0.88,Critical,9.2,253.5
2024-04-26 18:00:00,2024-04-26,18,Friday,Electronic City Road,404,0.74,High,12.6,362.7
2024-04-26 19:00:00,2024-04-26,19,Friday,MG Road,377,0.75,High,15.9,350.4
2024-04-26 19:00:00,2024-04-26,19,Friday,Brigade Road,264,0.84,High,11.2,271.1
2024-04-26 19:00:00,2024-04-26,19,Friday,Outer Ring Road,313,0.92,Critical,7.9,287.4
2024-04-26 19:00:00,2024-04-26,19,Friday,Hosur Road,366,0.77,High,14.6,338.6
2024-04-26 19:00:00,2024-04-26,19,Friday,Bannerghatta Road,273,0.9,Critical,5.0,274.0
2024-04-26 19:00:00,2024-04-26,19,Friday,Old Airport Road,275,0.78,High,9.4,269.9
2024-04-26 19:00:00,2024-04-26,19,Friday,Whitefield Road,320,0.79,High,7.6,315.9
2024-04-26 19:00:00,2024-04-26,19,Friday,Electronic City Road,334,0.97,Critical,5.0,325.2
2024-04-26 20:00:00,2024-04-26,20,Friday,MG Road,238,0.7,High,14.3,238.4
2024-04-26 20:00:00,2024-04-26,20,Friday,Brigade Road,303,0.74,High,16.0,265.3
2024-04-26 20:00:00,2024-04-26,20,Friday,Outer Ring Road,329,0.9,Critical,6.5,318.8
2024-04-26 20:00:00,2024-04-26,20,Friday,Hosur Road,324,0.78,High,9.1,313.8
2024-04-26 20:00:00,2024-04-26,20,Friday,Bannerghatta Road,331,0.68,High,20.6,295.8
2024-04-26 20:00:00,2024-04-26,20,Friday,Old Airport Road,267,0.69,High,13.9,240.2
2024-04-26 20:00:00,2024-04-26,20,Friday,Whitefield Road,279,0.92,Critical,5.0,255.4
2024-04-26 20:00:00,2024-04-26,20,Friday,Electronic City Road,340,0.97,Critical,5.6,297.6
2024-04-26 21:00:00,2024-04-26,21,Friday,MG Road,109,0.23,Low,42.3,122.5
2024-04-26 21:00:00,2024-04-26,21,Friday,Brigade Road,90,0.3,Low,39.2,114.7
2024-04-26 21:00:00,2024-04-26,21,Friday,Outer Ring Road,135,0.3,Low,40.8,152.5
2024-04-26 21:00:00,2024-04-26,21,Friday,Hosur Road,62,0.22,Low,48.2,89.0
2024-04-26 21:00:00,2024-04-26,21,Friday,Bannerghatta Road,66,0.23,Low,49.3,84.7
2024-04-26 21:00:00,2024-04-26,21,Friday,Old Airport Road,46,0.16,Low,48.6,95.7
2024-04-26 21:00:00,2024-04-26,21,Friday,Whitefield Road,100,0.31,Low,37.0,128.9
2024-04-26 21:00:00,2024-04-26,21,Friday,Electronic City Road,61,0.32,Low,43.6,105.8
2024-04-26 22:00:00,2024-04-26,22,Friday,MG Road,74,0.33,Low,40.0,86.4
2024-04-26 22:00:00,2024-04-26,22,Friday,Brigade Road,130,0.26,Low,39.4,142.8
2024-04-26 22:00:00,2024-04-26,22,Friday,Outer Ring Road,69,0.34,Low,37.1,89.6
2024-04-26 22:00:00,2024-04-26,22,Friday,Hosur Road,62,0.3,Low,40.7,88.9
2024-04-26 22:00:00,2024-04-26,22,Friday,Bannerghatta Road,71,0.32,Low,39.4,81.4
2024-04-26 22:00:00,2024-04-26,22,Friday,Old Airport Road,83,0.31,Low,41.7,105.1
2024-04-26 22:00:00,2024-04-26,22,Friday,Whitefield Road,97,0.21,Low,43.7,125.1
2024-04-26 22:00:00,2024-04-26,22,Friday,Electronic City Road,69,0.15,Low,48.9,92.8
2024-04-26 23:00:00,2024-04-26,23,Friday,MG Road,98,0.24,Low,45.7,100.5
2024-04-26 23:00:00,2024-04-26,23,Friday,Brigade Road,97,0.31,Low,36.9,101.6
2024-04-26 23:00:00,2024-04-26,23,Friday,Outer Ring Road,114,0.26,Low,40.3,119.4
2024-04-26 23:00:00,2024-04-26,23,Friday,Hosur Road,41,0.21,Low,44.9,70.1
2024-04-26 23:00:00,2024-04-26,23,Friday,Bannerghatta Road,84,0.23,Low,42.2,119.2
2024-04-26 23:00:00,2024-04-26,23,Friday,Old Airport Road,59,0.31,Low,41.9,71.1
2024-04-26 23:00:00,2024-04-26,23,Friday,Whitefield Road,100,0.28,Low,43.4,116.9
2024-04-26 23:00:00,2024-04-26,23,Friday,Electronic City Road,61,0.22,Low,50.2,85.1
2024-04-27 00:00:00,2024-04-27,0,Saturday,MG Road,42,0.1,Low,50.4,70.7
2024-04-27 00:00:00,2024-04-27,0,Saturday,Brigade Road,13,0.05,Low,55.7,40.9
2024-04-27 00:00:00,2024-04-27,0,Saturday,Outer Ring Road,14,0.02,Low,54.3,39.0
2024-04-27 00:00:00,2024-04-27,0,Saturday,Hosur Road,20,0.14,Low,55.3,75.1
2024-04-27 00:00:00,2024-04-27,0,Saturday,Bannerghatta Road,16,0.14,Low,53.4,69.4
2024-04-27 00:00:00,2024-04-27,0,Saturday,Old Airport Road,5,0.04,Low,53.6,55.5
2024-04-27 00:00:00,2024-04-27,0,Saturday,Whitefield Road,11,0.07,Low,51.2,41.4
2024-04-27 00:00:00,2024-04-27,0,Saturday,Electronic City Road,33,0.06,Low,57.1,47.2
2024-04-27 01:00:00,2024-04-27,1,Saturday,MG Road,36,0.08,Low,52.3,78.4
2024-04-27 01:00:00,2024-04-27,1,Saturday,Brigade Road,11,0.04,Low,55.4,30.1
2024-04-27 01:00:00,2024-04-27,1,Saturday,Outer Ring Road,43,0.05,Low,53.3,81.0
2024-04-27 01:00:00,2024-04-27,1,Saturday,Hosur Road,2,0.07,Low,57.4,25.4
2024-04-27 01:00:00,2024-04-27,1,Saturday,Bannerghatta Road,1,0.13,Low,54.8,31.0
2024-04-27 01:00:00,2024-04-27,1,Saturday,Old Airport Road,30,0.05,Low,53.0,53.1
2024-04-27 01:00:00,2024-04-27,1,Saturday,Whitefield Road,24,0.07,Low,54.6,78.1
2024-04-27 01:00:00,2024-04-27,1,Saturday,Electronic City Road,30,0.04,Low,55.1,77.3
2024-04-27 02:00:00,2024-04-27,2,Saturday,MG Road,40,0.11,Low,49.7,64.2
2024-04-27 02:00:00,2024-04-27,2,Saturday,Brigade Road,45,0.07,Low,56.9,73.1
2024-04-27 02:00:00,2024-04-27,2,Saturday,Outer Ring Road,15,0.04,Low,57.7,49.2
2024-04-27 02:00:00,2024-04-27,2,Saturday,Hosur Road,15,0.04,Low,59.9,55.3
2024-04-27 02:00:00,2024-04-27,2,Saturday,Bannerghatta Road,31,0.05,Low,58.4,63.7
2024-04-27 02:00:00,2024-04-27,2,Saturday,Old Airport Road,27,0.06,Low,56.9,66.6
2024-04-27 02:00:00,2024-04-27,2,Saturday,Whitefield Road,15,0.1,Low,52.6,65.4
2024-04-27 02:00:00,2024-04-27,2,Saturday,Electronic City Road,7,0.06,Low,61.4,64.9
2024-04-27 03:00:00,2024-04-27,3,Saturday,MG Road,39,0.07,Low,56.4,53.9
2024-04-27 03:00:00,2024-04-27,3,Saturday,Brigade Road,47,0.12,Low,57.4,72.4
2024-04-27 03:00:00,2024-04-27,3,Saturday,Outer Ring Road,34,0.13,Low,47.8,83.8
2024-04-27 03:00:00,2024-04-27,3,Saturday,Hosur Road,32,0.06,Low,56.1,85.3
2024-04-27 03:00:00,2024-04-27,3,Saturday,Bannerghatta Road,27,0.05,Low,59.0,48.0
2024-04-27 03:00:00,2024-04-27,3,Saturday,Old Airport Road,29,0.12,Low,57.0,59.0
2024-04-27 03:00:00,2024-04-27,3,Saturday,Whitefield Road,28,0.11,Low,50.5,65.6
2024-04-27 03:00:00,2024-04-27,3,Saturday,Electronic City Road,47,0.04,Low,61.4,80.7
2024-04-27 04:00:00,2024-04-27,4,Saturday,MG Road,27,0.12,Low,50.7,76.7
2024-04-27 04:00:00,2024-04-27,4,Saturday,Brigade Road,44,0.08,Low,51.7,59.3
2024-04-27 04:00:00,2024-04-27,4,Saturday,Outer Ring Road,59,0.03,Low,57.8,93.0
2024-04-27 04:00:00,2024-04-27,4,Saturday,Hosur Road,44,0.14,Low,52.1,64.2
2024-04-27 04:00:00,2024-04-27,4,Saturday,Bannerghatta Road,21,0.05,Low,56.1,49.9
2024-04-27 04:00:00,2024-04-27,4,Saturday,Old Airport Road,38,0.05,Low,52.3,81.8
2024-04-27 04:00:00,2024-04-27,4,Saturday,Whitefield Road,28,0.11,Low,51.4,61.2
2024-04-27 04:00:00,2024-04-27,4,Saturday,Electronic City Road,31,0.1,Low,56.9,47.9
2024-04-27 05:00:00,2024-04-27,5,Saturday,MG Road,11,0.07,Low,57.5,48.8
2024-04-27 05:00:00,2024-04-27,5,Saturday,Brigade Road,19,0.07,Low,57.4,63.0
2024-04-27 05:00:00,2024-04-27,5,Saturday,Outer Ring Road,4,0.02,Low,58.8,31.5
2024-04-27 05:00:00,2024-04-27,5,Saturday,Hosur Road,19,0.07,Low,57.7,66.2
2024-04-27 05:00:00,2024-04-27,5,Saturday,Bannerghatta Road,3,0.14,Low,52.0,39.3
2024-04-27 05:00:00,2024-04-27,5,Saturday,Old Airport Road,23,0.14,Low,52.2,44.0
2024-04-27 05:00:00,2024-04-27,5,Saturday,Whitefield Road,18,0.09,Low,50.9,39.3
2024-04-27 05:00:00,2024-04-27,5,Saturday,Electronic City Road,23,0.07,Low,56.7,50.3
2024-04-27 06:00:00,2024-04-27,6,Saturday,MG Road,110,0.24,Low,43.8,119.1
2024-04-27 06:00:00,2024-04-27,6,Saturday,Brigade Road,71,0.3,Low,38.6,110.5
2024-04-27 06:00:00,2024-04-27,6,Saturday,Outer Ring Road,83,0.22,Low,43.9,119.0
2024-04-27 06:00:00,2024-04-27,6,Saturday,Hosur Road,79,0.17,Low,52.3,106.6
2024-04-27 06:00:00,2024-04-27,6,Saturday,Bannerghatta Road,90,0.27,Low,38.9,107.8
2024-04-27 06:00:00,2024-04-27,6,Saturday,Old Airport Road,64,0.2,Low,52.9,75.6
2024-04-27 06:00:00,2024-04-27,6,Saturday,Whitefield Road,95,0.23,Low,48.4,118.7
2024-04-27 06:00:00,2024-04-27,6,Saturday,Electronic City Road,58,0.27,Low,48.7,67.4
2024-04-27 07:00:00,2024-04-27,7,Saturday,MG Road,104,0.33,Low,37.4,112.0
2024-04-27 07:00:00,2024-04-27,7,Saturday,Brigade Road,60,0.16,Low,46.5,82.0
2024-04-27 07:00:00,2024-04-27,7,Saturday,Outer Ring Road,117,0.26,Low,43.4,142.3
2024-04-27 07:00:00,2024-04-27,7,Saturday,Hosur Road,91,0.27,Low,39.1,123.0
2024-04-27 07:00:00,2024-04-27,7,Saturday,Bannerghatta Road,50,0.2,Low,52.7,68.6
2024-04-27 07:00:00,2024-04-27,7,Saturday,Old Airport Road,98,0.28,Low,44.8,106.6
2024-04-27 07:00:00,2024-04-27,7,Saturday,Whitefield Road,88,0.2,Low,45.8,123.4
2024-04-27 07:00:00,2024-04-27,7,Saturday,Electronic City Road,86,0.31,Low,37.3,91.3
2024-04-27 08:00:00,2024-04-27,8,Saturday,MG Road,262,0.95,Critical,5.0,231.1
2024-04-27 08:00:00,2024-04-27,8,Saturday,Brigade Road,297,0.97,Critical,5.0,258.0
2024-04-27 08:00:00,2024-04-27,8,Saturday,Outer Ring Road,360,0.85,Critical,10.6,311.3
2024-04-27 08:00:00,2024-04-27,8,Saturday,Hosur Road,203,0.67,High,21.4,219.3
2024-04-27 08:00:00,2024-04-27,8,Saturday,Bannerghatta Road,196,0.7,High,21.3,193.5
2024-04-27 08:00:00,2024-04-27,8,Saturday,Old Airport Road,273,0.97,Critical,6.0,278.4
2024-04-27 08:00:00,2024-04-27,8,Saturday,Whitefield Road,236,0.96,Critical,5.0,220.5
2024-04-27 08:00:00,2024-04-27,8,Saturday,Electronic City Road,249,0.98,Critical,5.0,255.0
2024-04-27 09:00:00,2024-04-27,9,Saturday,MG Road,341,0.76,High,18.3,332.7
2024-04-27 09:00:00,2024-04-27,9,Saturday,Brigade Road,283,0.76,High,13.7,274.2
2024-04-27 09:00:00,2024-04-27,9,Saturday,Outer Ring Road,446,0.99,Critical,5.0,414.4
2024-04-27 09:00:00,2024-04-27,9,Saturday,Hosur Road,371,0.68,High,18.0,320.0
2024-04-27 09:00:00,2024-04-27,9,Saturday,Bannerghatta Road,295,0.68,High,22.1,260.6
2024-04-27 09:00:00,2024-04-27,9,Saturday,Old Airport Road,196,0.92,Critical,5.6,189.2
2024-04-27 09:00:00,2024-04-27,9,Saturday,Whitefield Road,210,1.0,Critical,5.0,214.8
2024-04-27 09:00:00,2024-04-27,9,Saturday,Electronic City Road,223,0.71,High,18.0,224.6
2024-04-27 10:00:00,2024-04-27,10,Saturday,MG Road,324,0.68,High,22.6,297.6
2024-04-27 10:00:00,2024-04-27,10,Saturday,Brigade Road,420,0.75,High,19.1,393.4
2024-04-27 10:00:00,2024-04-27,10,Saturday,Outer Ring Road,287,0.92,Critical,5.0,267.0
2024-04-27 10:00:00,2024-04-27,10,Saturday,Hosur Road,343,0.78,High,11.1,311.5
2024-04-27 10:00:00,2024-04-27,10,Saturday,Bannerghatta Road,341,0.68,High,22.1,296.0
2024-04-27 10:00:00,2024-04-27,10,Saturday,Old Airport Road,334,0.82,High,15.5,313.5
2024-04-27 10:00:00,2024-04-27,10,Saturday,Whitefield Road,326,0.69,High,23.6,287.6
